,Biome,Region,Region_Plot,original.search,Binomial_correct,Genus,family,Tax_Level,DBH,BA
11492,Satlantic,Una,Una_ICO21,Hortia brasiliana,Hortia brasiliana,Hortia,Rutaceae,species,51.94805195,0.211840108
11493,Natlantic,SGD,SGD_C1,Hortia arborea,Hortia brasiliana,Hortia,Rutaceae,species,36.1,0.102301985
11494,Natlantic,SGD,SGD_C1,Hortia arborea,Hortia brasiliana,Hortia,Rutaceae,species,10,0.00785
11495,Natlantic,SGD,SGD_C1,Hortia arborea,Hortia brasiliana,Hortia,Rutaceae,species,10.9,0.009326585
11496,Natlantic,SGD,SGD_C3,Hortia arborea,Hortia brasiliana,Hortia,Rutaceae,species,24.3,0.046353465
11497,Satlantic,Una,Una_33_1,humiria balsamifera,Humiria balsamifera,Humiria,Humiriaceae,species,39.5,0.122479625
11498,Satlantic,Una,Una_33_2,humiria balsamifera,Humiria balsamifera,Humiria,Humiriaceae,species,44.6,0.15614906
11499,Amazonia,PGM,PGM_Extra_1,Humiriastrum excelsum,Humiriastrum excelsum,Humiriastrum,Humiriaceae,species,67,0.3523865
11500,Amazonia,PGM,PGM_Extra_1,Humiriastrum excelsum,Humiriastrum excelsum,Humiriastrum,Humiriaceae,species,46.5,0.169736625
11501,Amazonia,PGM,PGM_Extra_1,Humiriastrum excelsum,Humiriastrum excelsum,Humiriastrum,Humiriaceae,species,20,0.0314
11502,Amazonia,PGM,PGM_245_4,Hydrochorea corymbosa,Hydrochorea corymbosa,Hydrochorea,Fabaceae,species,16.8,0.02215584
11503,Amazonia,PGM,PGM_245_4,Hydrochorea corymbosa,Hydrochorea corymbosa,Hydrochorea,Fabaceae,species,25.5,0.051044625
11504,Amazonia,PGM,PGM_245_4,Hydrochorea corymbosa,Hydrochorea corymbosa,Hydrochorea,Fabaceae,species,20,0.0314
11505,Amazonia,PGM,PGM_245_4,Hydrochorea corymbosa,Hydrochorea corymbosa,Hydrochorea,Fabaceae,species,23.2,0.04225184
11506,Amazonia,PGM,PGM_245_4,Hydrochorea corymbosa,Hydrochorea corymbosa,Hydrochorea,Fabaceae,species,28.2,0.06242634
11507,Amazonia,PGM,PGM_245_8,Hydrochorea corymbosa,Hydrochorea corymbosa,Hydrochorea,Fabaceae,species,23.5,0.043351625
11508,Amazonia,PGM,PGM_245_8,Hydrochorea corymbosa,Hydrochorea corymbosa,Hydrochorea,Fabaceae,species,10.2,0.00816714
11509,Satlantic,Una,Una_ICO21,Hydrogaster trinervis,Hydrogaster trinervis,Hydrogaster,Malvaceae,species,10.18589254,0.008144564
11510,Satlantic,Una,Una_ICO21,Hydrogaster trinervis,Hydrogaster trinervis,Hydrogaster,Malvaceae,species,17.15686275,0.023107098
11511,Satlantic,Una,Una_IFR11,Hydrogaster trinervis,Hydrogaster trinervis,Hydrogaster,Malvaceae,species,38.64272982,0.117220955
11512,Satlantic,Una,Una_IFR11,Hydrogaster trinervis,Hydrogaster trinervis,Hydrogaster,Malvaceae,species,25.592055,0.051413832
11513,Satlantic,Una,Una_IIIFR11,Hydrogaster trinervis,Hydrogaster trinervis,Hydrogaster,Malvaceae,species,12.41405653,0.012097541
11514,Satlantic,Una,Una_IIIFR21,Hydrogaster trinervis,Hydrogaster trinervis,Hydrogaster,Malvaceae,species,32.69034887,0.083889724
11515,Satlantic,Una,Una_IIIFR21,Hydrogaster trinervis,Hydrogaster trinervis,Hydrogaster,Malvaceae,species,22.28163993,0.038973011
11516,Amazonia,STM,STM_81_3,Hieronyma alchorneoides,Hyeronima alchorneoides,Hyeronima,Phyllanthaceae,species,19,0.0283385
11517,Natlantic,SGD,SGD_C1,Hyeronyma alchornioides,Hyeronima alchorneoides,Hyeronima,Phyllanthaceae,species,45.4,0.16180106
11518,Natlantic,SGD,SGD_C15,Hyeronyma alchornioides,Hyeronima alchorneoides,Hyeronima,Phyllanthaceae,species,14.9,0.017427785
11519,Natlantic,SGD,SGD_C16,Hyeronyma alchornioides,Hyeronima alchorneoides,Hyeronima,Phyllanthaceae,species,25.3,0.050247065
11520,Natlantic,SGD,SGD_C4,Hyeronyma alchornioides,Hyeronima alchorneoides,Hyeronima,Phyllanthaceae,species,12,0.011304
11521,Natlantic,SGD,SGD_C4,Hyeronyma alchornioides,Hyeronima alchorneoides,Hyeronima,Phyllanthaceae,species,34,0.090746
11522,Natlantic,SGD,SGD_C4,Hyeronyma alchornioides,Hyeronima alchorneoides,Hyeronima,Phyllanthaceae,species,31.5,0.077891625
11523,Natlantic,SGD,SGD_P53,Hyeronyma alchornioides,Hyeronima alchorneoides,Hyeronima,Phyllanthaceae,species,10,0.0079
11524,Natlantic,PB,PB_MFC11,Hymenaea courbaril,Hymenaea courbaril,Hymenaea,Fabaceae,species,21.01910828,0.034681529
11525,Natlantic,PB,PB_MFC11,Hymenaea courbaril,Hymenaea courbaril,Hymenaea,Fabaceae,species,22.61146497,0.04013535
11526,Amazonia,PGM,PGM_147_8,Hymenaea courbaril,Hymenaea courbaril,Hymenaea,Fabaceae,species,12,0.011304
11527,Amazonia,PGM,PGM_274_3,Hymenaea courbaril,Hymenaea courbaril,Hymenaea,Fabaceae,species,27.3,0.058505265
11528,Amazonia,PGM,PGM_274_3,Hymenaea courbaril,Hymenaea courbaril,Hymenaea,Fabaceae,species,16.2,0.02060154
11529,Amazonia,PGM,PGM_274_6,Hymenaea courbaril,Hymenaea courbaril,Hymenaea,Fabaceae,species,14.4,0.01627776
11530,Amazonia,PGM,PGM_274_8,Hymenaea courbaril,Hymenaea courbaril,Hymenaea,Fabaceae,species,10,0.00785
11531,Amazonia,PGM,PGM_342_1,Hymenaea courbaril,Hymenaea courbaril,Hymenaea,Fabaceae,species,66,0.341946
11532,Amazonia,PGM,PGM_342_4,Hymenaea courbaril,Hymenaea courbaril,Hymenaea,Fabaceae,species,17.7,0.024593265
11533,Amazonia,PGM,PGM_369_3,Hymenaea courbaril,Hymenaea courbaril,Hymenaea,Fabaceae,species,25.2,0.04985064
11534,Amazonia,PGM,PGM_44_4,Hymenaea courbaril,Hymenaea courbaril,Hymenaea,Fabaceae,species,28,0.061544
11535,Amazonia,PGM,PGM_547_2,Hymenaea courbaril,Hymenaea courbaril,Hymenaea,Fabaceae,species,10.2,0.00816714
11536,Amazonia,STM,STM_125_9,Hymenaea courbaril,Hymenaea courbaril,Hymenaea,Fabaceae,species,10.2,0.00816714
11537,Amazonia,STM,STM_157_2,Hymenaea courbaril,Hymenaea courbaril,Hymenaea,Fabaceae,species,10.2,0.00816714
11538,Amazonia,STM,STM_261_10,Hymenaea courbaril,Hymenaea courbaril,Hymenaea,Fabaceae,species,91.5,0.657221625
11539,Amazonia,STM,STM_261_4,Hymenaea courbaril,Hymenaea courbaril,Hymenaea,Fabaceae,species,13.7,0.014733665
11540,Amazonia,STM,STM_307_2,Hymenaea courbaril,Hymenaea courbaril,Hymenaea,Fabaceae,species,37.5,0.110390625
11541,Amazonia,STM,STM_81_15,Hymenaea courbaril,Hymenaea courbaril,Hymenaea,Fabaceae,species,21.5,0.036286625
11542,Natlantic,SGD,SGD_C17,Hymenaea courbaril,Hymenaea courbaril,Hymenaea,Fabaceae,species,72.5,0.412615625
11543,Natlantic,SGD,SGD_C22,Hymenaea courbaril,Hymenaea courbaril,Hymenaea,Fabaceae,species,44.4,0.15475176
11544,Natlantic,SGD,SGD_C23,Hymenaea courbaril,Hymenaea courbaril,Hymenaea,Fabaceae,species,22.8,0.04080744
11545,Natlantic,SGD,SGD_C25,Hymenaea courbaril,Hymenaea courbaril,Hymenaea,Fabaceae,species,10.1,0.008007785
11546,Natlantic,SGD,SGD_C29,Hymenaea courbaril,Hymenaea courbaril,Hymenaea,Fabaceae,species,72.5,0.412615625
11547,Natlantic,SGD,SGD_P51,Hymenaea courbaril,Hymenaea courbaril,Hymenaea,Fabaceae,species,19.2,0.029
11548,Natlantic,SGD,SGD_P52,Hymenaea courbaril,Hymenaea courbaril,Hymenaea,Fabaceae,species,10,0.0079
11549,Natlantic,SGD,SGD_P52,Hymenaea courbaril,Hymenaea courbaril,Hymenaea,Fabaceae,species,13,0.0133
11550,Natlantic,SGD,SGD_P53,Hymenaea courbaril,Hymenaea courbaril,Hymenaea,Fabaceae,species,20.4,0.0327
11551,Amazonia,Balbina,Balbina_20,Hymenaea intermedia,Hymenaea intermedia,Hymenaea,Fabaceae,species,50,0.19625
11552,Amazonia,Balbina,Balbina_5,Hymenaea intermedia,Hymenaea intermedia,Hymenaea,Fabaceae,species,120,1.1304
11553,Amazonia,Balbina,Balbina_81,Hymenaea intermedia,Hymenaea intermedia,Hymenaea,Fabaceae,species,85,0.5671625
11554,Satlantic,Una,Una_120_2,hymenaea oblongifolia,Hymenaea oblongifolia,Hymenaea,Fabaceae,species,26.1,0.053474985
11555,Amazonia,PGM,PGM_142_1,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,10,0.00785
11556,Amazonia,PGM,PGM_142_12,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,24.5,0.047119625
11557,Amazonia,PGM,PGM_202_1,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,40.7,0.130034465
11558,Amazonia,PGM,PGM_245_9,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,37.3,0.109216265
11559,Amazonia,PGM,PGM_269_1,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,18.5,0.026866625
11560,Amazonia,PGM,PGM_269_7,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,59.6,0.27884456
11561,Amazonia,PGM,PGM_274_3,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,25,0.0490625
11562,Amazonia,PGM,PGM_274_7,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,19.8,0.03077514
11563,Amazonia,PGM,PGM_315_1,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,64,0.321536
11564,Amazonia,PGM,PGM_315_3,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,20.4,0.03266856
11565,Amazonia,PGM,PGM_342_4,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,18.5,0.026866625
11566,Amazonia,PGM,PGM_369_6,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,25.9,0.052658585
11567,Amazonia,PGM,PGM_547_1,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,32,0.080384
11568,Amazonia,PGM,PGM_549_3,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,57,0.2550465
11569,Amazonia,PGM,PGM_Extra_2,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,13.2,0.01367784
11570,Amazonia,STM,STM_125_10,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,10,0.00785
11571,Amazonia,STM,STM_125_9,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,11.2,0.00984704
11572,Amazonia,STM,STM_157_2,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,14.1,0.015606585
11573,Amazonia,STM,STM_157_5,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,69.1,0.374822585
11574,Amazonia,STM,STM_160_10,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,42.8,0.14379944
11575,Amazonia,STM,STM_160_10,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,29.5,0.068314625
11576,Amazonia,STM,STM_165_1,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,11,0.0094985
11577,Amazonia,STM,STM_165_1,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,13.5,0.014306625
11578,Amazonia,STM,STM_165_3,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,26.5,0.055126625
11579,Amazonia,STM,STM_165_3,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,18.8,0.02774504
11580,Amazonia,STM,STM_165_4,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,70.4,0.38905856
11581,Amazonia,STM,STM_165_6,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,16.4,0.02111336
11582,Amazonia,STM,STM_165_6,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,15.5,0.018859625
11583,Amazonia,STM,STM_236_3,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,82.9,0.539484185
11584,Amazonia,STM,STM_236_5,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,68.5,0.368341625
11585,Amazonia,STM,STM_260_4,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,25,0.0490625
11586,Amazonia,STM,STM_261_4,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,16.4,0.02111336
11587,Amazonia,STM,STM_69_11,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,11.9,0.011116385
11588,Amazonia,STM,STM_81_9,Hymenaea parvifolia,Hymenaea parvifolia,Hymenaea,Fabaceae,species,68,0.362984
11589,Natlantic,PB,PB_MFC1,Hymenaea rubriflora,Hymenaea rubriflora,Hymenaea,Fabaceae,species,20.54140127,0.03312301
11590,Amazonia,PGM,PGM_369_8,Hymenolobium excelsum,Hymenolobium excelsum,Hymenolobium,Fabaceae,species,17,0.0226865
11591,Amazonia,STM,STM_157_2,Hymenolobium excelsum,Hymenolobium excelsum,Hymenolobium,Fabaceae,species,10.4,0.00849056
11592,Amazonia,STM,STM_165_3,Hymenolobium excelsum,Hymenolobium excelsum,Hymenolobium,Fabaceae,species,13.2,0.01367784
11593,Amazonia,PGM,PGM_549_3,Hymenolobium flavum,Hymenolobium flavum,Hymenolobium,Fabaceae,species,46.5,0.169736625
11594,Amazonia,Balbina,Balbina_41,Hymenolobium modestum,Hymenolobium modestum,Hymenolobium,Fabaceae,species,17,0.0226865
11595,Amazonia,Balbina,Balbina_6,Hymenolobium modestum,Hymenolobium modestum,Hymenolobium,Fabaceae,species,11.3,0.010023665
11596,Amazonia,Balbina,Balbina_76,Hymenolobium modestum,Hymenolobium modestum,Hymenolobium,Fabaceae,species,14.8,0.01719464
11597,Amazonia,STM,STM_112_8,Hymenolobium petraeum,Hymenolobium petraeum,Hymenolobium,Fabaceae,species,25.2,0.04985064
11598,Amazonia,PGM,PGM_315_3,Hymenolobium sericeum,Hymenolobium sericeum,Hymenolobium,Fabaceae,species,10.4,0.00849056
11599,Natlantic,SGD,SGD_P55,Ilex sp.,Ilex,Ilex,Aquifoliaceae,genus,11,0.0095
11600,Amazonia,STM,STM_261_6,Ilex minutiflora,Ilex minutiflora,Ilex,Aquifoliaceae,species,10.2,0.00816714
11601,Amazonia,STM,STM_261_3,Ilex petiolaris,Ilex petiolaris,Ilex,Aquifoliaceae,species,14.2,0.01582874
11602,Natlantic,PB,PB_ER2,Ilex sapotifolia,Ilex sapotifolia,Ilex,Aquifoliaceae,species,41.08280255,0.132492038
11603,Amazonia,Balbina,Balbina_10,Inga alba,Inga alba,Inga,Fabaceae,species,12,0.011304
11604,Amazonia,Balbina,Balbina_10,Inga alba,Inga alba,Inga,Fabaceae,species,18.4,0.02657696
11605,Amazonia,Balbina,Balbina_10,Inga alba,Inga alba,Inga,Fabaceae,species,16,0.020096
11606,Amazonia,Balbina,Balbina_12,Inga alba,Inga alba,Inga,Fabaceae,species,14.4,0.01627776
11607,Amazonia,Balbina,Balbina_12,Inga alba,Inga alba,Inga,Fabaceae,species,13.4,0.01409546
11608,Amazonia,Balbina,Balbina_13,Inga alba,Inga alba,Inga,Fabaceae,species,15.4,0.01861706
11609,Amazonia,Balbina,Balbina_13,Inga alba,Inga alba,Inga,Fabaceae,species,13.7,0.014733665
11610,Amazonia,Balbina,Balbina_13,Inga alba,Inga alba,Inga,Fabaceae,species,12.7,0.012661265
11611,Amazonia,Balbina,Balbina_13,Inga alba,Inga alba,Inga,Fabaceae,species,10.4,0.00849056
11612,Amazonia,Balbina,Balbina_17,Inga alba,Inga alba,Inga,Fabaceae,species,13.8,0.01494954
11613,Amazonia,Balbina,Balbina_26,Inga alba,Inga alba,Inga,Fabaceae,species,16,0.020096
11614,Amazonia,Balbina,Balbina_28,Inga alba,Inga alba,Inga,Fabaceae,species,32.4,0.08240616
11615,Amazonia,Balbina,Balbina_29,Inga alba,Inga alba,Inga,Fabaceae,species,11,0.0094985
11616,Amazonia,Balbina,Balbina_3,Inga alba,Inga alba,Inga,Fabaceae,species,32.4,0.08240616
11617,Amazonia,Balbina,Balbina_44,Inga alba,Inga alba,Inga,Fabaceae,species,18.8,0.02774504
11618,Amazonia,Balbina,Balbina_47,Inga alba,Inga alba,Inga,Fabaceae,species,15,0.0176625
11619,Amazonia,Balbina,Balbina_47,Inga alba,Inga alba,Inga,Fabaceae,species,21,0.0346185
11620,Amazonia,Balbina,Balbina_57,Inga alba,Inga alba,Inga,Fabaceae,species,31.8,0.07938234
11621,Amazonia,Balbina,Balbina_57,Inga alba,Inga alba,Inga,Fabaceae,species,26,0.053066
11622,Amazonia,Balbina,Balbina_57,Inga alba,Inga alba,Inga,Fabaceae,species,20.2,0.03203114
11623,Amazonia,Balbina,Balbina_57,Inga alba,Inga alba,Inga,Fabaceae,species,11.4,0.01020186
11624,Amazonia,Balbina,Balbina_57,Inga alba,Inga alba,Inga,Fabaceae,species,22.3,0.039037265
11625,Amazonia,Balbina,Balbina_57,Inga alba,Inga alba,Inga,Fabaceae,species,17,0.0226865
11626,Amazonia,Balbina,Balbina_57,Inga alba,Inga alba,Inga,Fabaceae,species,12.9,0.013063185
11627,Amazonia,Balbina,Balbina_57,Inga alba,Inga alba,Inga,Fabaceae,species,20.4,0.03266856
11628,Amazonia,Balbina,Balbina_63,Inga alba,Inga alba,Inga,Fabaceae,species,15.2,0.01813664
11629,Amazonia,Balbina,Balbina_67,Inga alba,Inga alba,Inga,Fabaceae,species,12.8,0.01286144
11630,Amazonia,Balbina,Balbina_7,Inga alba,Inga alba,Inga,Fabaceae,species,13.7,0.014733665
11631,Amazonia,Balbina,Balbina_76,Inga alba,Inga alba,Inga,Fabaceae,species,22.3,0.039037265
11632,Amazonia,Balbina,Balbina_76,Inga alba,Inga alba,Inga,Fabaceae,species,24,0.045216
11633,Amazonia,Balbina,Balbina_78,Inga alba,Inga alba,Inga,Fabaceae,species,16.3,0.020856665
11634,Amazonia,Balbina,Balbina_78,Inga alba,Inga alba,Inga,Fabaceae,species,14.5,0.016504625
11635,Amazonia,Balbina,Balbina_78,Inga alba,Inga alba,Inga,Fabaceae,species,20.7,0.033636465
11636,Amazonia,Balbina,Balbina_78,Inga alba,Inga alba,Inga,Fabaceae,species,13,0.0132665
11637,Amazonia,Balbina,Balbina_78,Inga alba,Inga alba,Inga,Fabaceae,species,16,0.020096
11638,Amazonia,Balbina,Balbina_8,Inga alba,Inga alba,Inga,Fabaceae,species,11.4,0.01020186
11639,Amazonia,Balbina,Balbina_81,Inga alba,Inga alba,Inga,Fabaceae,species,25,0.0490625
11640,Amazonia,PGM,PGM_100_3,Inga alba,Inga alba,Inga,Fabaceae,species,13.3,0.013885865
11641,Amazonia,PGM,PGM_100_5,Inga alba,Inga alba,Inga,Fabaceae,species,13,0.0132665
11642,Amazonia,PGM,PGM_100_5,Inga alba,Inga alba,Inga,Fabaceae,species,36.8,0.10630784
11643,Amazonia,PGM,PGM_100_5,Inga alba,Inga alba,Inga,Fabaceae,species,30.3,0.072070065
11644,Amazonia,PGM,PGM_100_5,Inga alba,Inga alba,Inga,Fabaceae,species,13.1,0.013471385
11645,Amazonia,PGM,PGM_100_5,Inga alba,Inga alba,Inga,Fabaceae,species,13.9,0.015166985
11646,Amazonia,PGM,PGM_100_5,Inga alba,Inga alba,Inga,Fabaceae,species,10.7,0.008987465
11647,Amazonia,PGM,PGM_100_9,Inga alba,Inga alba,Inga,Fabaceae,species,25.4,0.05064506
11648,Amazonia,PGM,PGM_100_9,Inga alba,Inga alba,Inga,Fabaceae,species,15,0.0176625
11649,Amazonia,PGM,PGM_100_9,Inga alba,Inga alba,Inga,Fabaceae,species,32.3,0.081898265
11650,Amazonia,PGM,PGM_142_12,Inga alba,Inga alba,Inga,Fabaceae,species,16.1,0.020347985
11651,Amazonia,PGM,PGM_142_12,Inga alba,Inga alba,Inga,Fabaceae,species,17.2,0.02322344
11652,Amazonia,PGM,PGM_142_12,Inga alba,Inga alba,Inga,Fabaceae,species,13.2,0.01367784
11653,Amazonia,PGM,PGM_142_12,Inga alba,Inga alba,Inga,Fabaceae,species,16,0.020096
11654,Amazonia,PGM,PGM_142_12,Inga alba,Inga alba,Inga,Fabaceae,species,11.2,0.00984704
11655,Amazonia,PGM,PGM_142_3,Inga alba,Inga alba,Inga,Fabaceae,species,10.5,0.008654625
11656,Amazonia,PGM,PGM_142_3,Inga alba,Inga alba,Inga,Fabaceae,species,40.2,0.12685914
11657,Amazonia,PGM,PGM_142_4,Inga alba,Inga alba,Inga,Fabaceae,species,12.5,0.012265625
11658,Amazonia,PGM,PGM_142_4,Inga alba,Inga alba,Inga,Fabaceae,species,16.9,0.022420385
11659,Amazonia,PGM,PGM_142_4,Inga alba,Inga alba,Inga,Fabaceae,species,15.5,0.018859625
11660,Amazonia,PGM,PGM_142_4,Inga alba,Inga alba,Inga,Fabaceae,species,16,0.020096
11661,Amazonia,PGM,PGM_142_4,Inga alba,Inga alba,Inga,Fabaceae,species,12.4,0.01207016
11662,Amazonia,PGM,PGM_142_4,Inga alba,Inga alba,Inga,Fabaceae,species,24.6,0.04750506
11663,Amazonia,PGM,PGM_142_4,Inga alba,Inga alba,Inga,Fabaceae,species,27.1,0.057651185
11664,Amazonia,PGM,PGM_142_4,Inga alba,Inga alba,Inga,Fabaceae,species,11.2,0.00984704
11665,Amazonia,PGM,PGM_142_4,Inga alba,Inga alba,Inga,Fabaceae,species,38,0.113354
11666,Amazonia,PGM,PGM_142_5,Inga alba,Inga alba,Inga,Fabaceae,species,19.3,0.029240465
11667,Amazonia,PGM,PGM_142_5,Inga alba,Inga alba,Inga,Fabaceae,species,12.5,0.012265625
11668,Amazonia,PGM,PGM_142_5,Inga alba,Inga alba,Inga,Fabaceae,species,14.6,0.01673306
11669,Amazonia,PGM,PGM_142_6,Inga alba,Inga alba,Inga,Fabaceae,species,19.2,0.02893824
11670,Amazonia,PGM,PGM_142_6,Inga alba,Inga alba,Inga,Fabaceae,species,11.9,0.011116385
11671,Amazonia,PGM,PGM_142_6,Inga alba,Inga alba,Inga,Fabaceae,species,16.7,0.021892865
11672,Amazonia,PGM,PGM_142_6,Inga alba,Inga alba,Inga,Fabaceae,species,13.8,0.01494954
11673,Amazonia,PGM,PGM_142_6,Inga alba,Inga alba,Inga,Fabaceae,species,10.4,0.00849056
11674,Amazonia,PGM,PGM_142_6,Inga alba,Inga alba,Inga,Fabaceae,species,23.4,0.04298346
11675,Amazonia,PGM,PGM_142_6,Inga alba,Inga alba,Inga,Fabaceae,species,24,0.045216
11676,Amazonia,PGM,PGM_142_6,Inga alba,Inga alba,Inga,Fabaceae,species,13,0.0132665
11677,Amazonia,PGM,PGM_142_6,Inga alba,Inga alba,Inga,Fabaceae,species,11.4,0.01020186
11678,Amazonia,PGM,PGM_142_6,Inga alba,Inga alba,Inga,Fabaceae,species,26.2,0.05388554
11679,Amazonia,PGM,PGM_147_1,Inga alba,Inga alba,Inga,Fabaceae,species,14.4,0.01627776
11680,Amazonia,PGM,PGM_147_1,Inga alba,Inga alba,Inga,Fabaceae,species,17.6,0.02431616
11681,Amazonia,PGM,PGM_147_1,Inga alba,Inga alba,Inga,Fabaceae,species,16.1,0.020347985
11682,Amazonia,PGM,PGM_147_1,Inga alba,Inga alba,Inga,Fabaceae,species,21.4,0.03594986
11683,Amazonia,PGM,PGM_147_1,Inga alba,Inga alba,Inga,Fabaceae,species,11.8,0.01093034
11684,Amazonia,PGM,PGM_147_1,Inga alba,Inga alba,Inga,Fabaceae,species,19.2,0.02893824
11685,Amazonia,PGM,PGM_147_1,Inga alba,Inga alba,Inga,Fabaceae,species,11,0.0094985
11686,Amazonia,PGM,PGM_147_1,Inga alba,Inga alba,Inga,Fabaceae,species,18,0.025434
11687,Amazonia,PGM,PGM_147_1,Inga alba,Inga alba,Inga,Fabaceae,species,14.5,0.016504625
11688,Amazonia,PGM,PGM_147_11,Inga alba,Inga alba,Inga,Fabaceae,species,13.3,0.013885865
11689,Amazonia,PGM,PGM_147_11,Inga alba,Inga alba,Inga,Fabaceae,species,13.6,0.01451936
11690,Amazonia,PGM,PGM_147_11,Inga alba,Inga alba,Inga,Fabaceae,species,15,0.0176625
11691,Amazonia,PGM,PGM_147_11,Inga alba,Inga alba,Inga,Fabaceae,species,10.5,0.008654625
11692,Amazonia,PGM,PGM_147_11,Inga alba,Inga alba,Inga,Fabaceae,species,42,0.138474
11693,Amazonia,PGM,PGM_147_2,Inga alba,Inga alba,Inga,Fabaceae,species,11.3,0.010023665
11694,Amazonia,PGM,PGM_147_2,Inga alba,Inga alba,Inga,Fabaceae,species,14.6,0.01673306
11695,Amazonia,PGM,PGM_147_2,Inga alba,Inga alba,Inga,Fabaceae,species,17.2,0.02322344
11696,Amazonia,PGM,PGM_147_2,Inga alba,Inga alba,Inga,Fabaceae,species,11.3,0.010023665
11697,Amazonia,PGM,PGM_147_3,Inga alba,Inga alba,Inga,Fabaceae,species,28.6,0.06420986
11698,Amazonia,PGM,PGM_147_3,Inga alba,Inga alba,Inga,Fabaceae,species,11,0.0094985
11699,Amazonia,PGM,PGM_147_3,Inga alba,Inga alba,Inga,Fabaceae,species,15.8,0.01959674
11700,Amazonia,PGM,PGM_147_3,Inga alba,Inga alba,Inga,Fabaceae,species,42.1,0.139134185
11701,Amazonia,PGM,PGM_147_3,Inga alba,Inga alba,Inga,Fabaceae,species,13,0.0132665
